post_id,count_likes_post,count_views_post,share_likes_views_post,tfidf_mean,tfidf_max,tfidf_std,long_text,coun_word,unique_count_word,topic_covid,topic_entertainment,topic_movie,topic_politics,topic_sport,topic_tech
4727,32.0,316.0,0.10126582278481013,0.00015543779309159343,0.2838946413795262,0.004389173759066562,678,127,92,False,False,True,False,False,False
4728,27.0,327.0,0.08256880733944955,0.0002896200747041484,0.32524962717747974,0.004382365503598262,3193,565,344,False,False,True,False,False,False
4729,44.0,363.0,0.12121212121212122,0.00012836593821280678,0.5481703231229649,0.004390048904136083,754,125,89,False,False,True,False,False,False
4730,20.0,317.0,0.06309148264984227,0.00017696367523729127,0.2375482465380238,0.004388358582938066,860,157,113,False,False,True,False,False,False
4766,18.0,290.0,0.06206896551724138,0.00018732940395124173,0.2636299551286104,0.004387928314046955,1083,199,141,False,False,True,False,False,False
4767,38.0,319.0,0.11912225705329153,0.0002542906821120962,0.3049337266581426,0.004384557382882638,2293,388,253,False,False,True,False,False,False
4731,32.0,329.0,0.0972644376899696,0.0002103358648963197,0.4007094326085155,0.004386885685624599,1665,304,197,False,False,True,False,False,False
4732,39.0,304.0,0.12828947368421054,0.00015107514736516556,0.23926447549961538,0.004389326086616061,562,95,85,False,False,True,False,False,False
4733,31.0,334.0,0.09281437125748503,0.00022915101817074502,0.3084739408054871,0.004385943114732679,1628,281,193,False,False,True,False,False,False
4734,34.0,317.0,0.10725552050473186,0.00020895935115511447,0.24803575622199267,0.004386951468202549,1239,236,153,False,False,True,False,False,False
4735,25.0,311.0,0.08038585209003216,0.00016027670899912327,0.3945151558114114,0.00438899972332559,711,130,99,False,False,True,False,False,False
4736,31.0,282.0,0.1099290780141844,0.00024551936884903083,0.2977663248222926,0.004385057289742024,2824,493,285,False,False,True,False,False,False
4737,34.0,312.0,0.10897435897435898,0.0002807682258550747,0.3303011075895384,0.004382941523469131,3309,616,364,False,False,True,False,False,False
4738,34.0,311.0,0.10932475884244373,0.00018000165348065815,0.49323914445338335,0.004388235021001485,1745,326,192,False,False,True,False,False,False
4739,37.0,316.0,0.11708860759493671,0.00016585962426130473,0.41103961309569237,0.004388792291717572,1158,217,141,False,False,True,False,False,False
4740,23.0,317.0,0.07255520504731862,0.00017756835446879396,0.3152172694491551,0.004388334157090926,902,156,110,False,False,True,False,False,False
4741,29.0,323.0,0.08978328173374613,0.00019260506680067953,0.32482436634340256,0.004387699908043209,1283,230,152,False,False,True,False,False,False
4742,20.0,299.0,0.06688963210702341,0.000155800297758648,0.3414762069061685,0.004389160906371287,694,132,93,False,False,True,False,False,False
4743,25.0,298.0,0.08389261744966443,0.00015949672967842106,0.6571615323229006,0.0043890281370733515,1448,261,163,False,False,True,False,False,False
6003,29.0,317.0,0.0914826498422713,0.00014746379382182925,0.3055256003478846,0.004389448897562353,602,103,81,False,False,True,False,False,False
4744,119.0,836.0,0.1423444976076555,0.00024442991354883765,0.29216506163446326,0.004385118152588616,2569,429,259,False,False,True,False,False,False
4745,25.0,303.0,0.08250825082508251,0.00015802988952817046,0.3307770259822718,0.004389081196425442,748,128,99,False,False,True,False,False,False
4746,36.0,295.0,0.12203389830508475,0.00015845497290758713,0.38678124523797774,0.004389065870588018,716,127,95,False,False,True,False,False,False
4747,124.0,723.0,0.1715076071922545,0.00022766394151844108,0.21382047976232033,0.004386020556784018,1456,260,184,False,False,True,False,False,False
4748,39.0,304.0,0.12828947368421054,0.0002866426095121236,0.3548624428870965,0.004382561261318747,4065,743,394,False,False,True,False,False,False
4749,34.0,315.0,0.10793650793650794,0.00016105381914347503,0.21599951435922415,0.004388971276066749,726,127,90,False,False,True,False,False,False
4750,33.0,344.0,0.09593023255813954,0.00020056017189940873,0.2573960849616382,0.004387343480085341,1024,162,128,False,False,True,False,False,False
4802,122.0,750.0,0.16266666666666665,0.00015643144587256276,0.3130512349902239,0.004389138457321882,710,131,91,False,False,True,False,False,False
6004,117.0,713.0,0.1640953716690042,0.00026892133629955644,0.5113397722178744,0.004383684353335966,3259,617,356,False,False,True,False,False,False
4751,20.0,308.0,0.06493506493506493,0.00020350634552669498,0.368229333616359,0.004387207809316769,1640,300,186,False,False,True,False,False,False
4752,50.0,431.0,0.11600928074245939,0.0001392982208708461,0.4058274457961537,0.004389715617265189,599,97,79,False,False,True,False,False,False
4753,22.0,312.0,0.07051282051282051,0.00023010777176101733,0.30747950207137054,0.004385893022883123,1802,358,205,False,False,True,False,False,False
4754,31.0,293.0,0.10580204778156997,0.00017365234005889115,0.26152971099574696,0.004388490863564803,777,140,107,False,False,True,False,False,False
4755,126.0,805.0,0.1565217391304348,0.00018082046793580913,0.244368855134224,0.004388201357410021,857,156,110,False,False,True,False,False,False
4756,113.0,756.0,0.14947089947089948,0.00022720331444187942,0.24877315608710523,0.0043860444421718195,1755,309,204,False,False,True,False,False,False
4759,107.0,771.0,0.13878080415045396,0.00021504007107587503,0.342378040900373,0.004386657607180139,1973,370,212,False,False,True,False,False,False
4760,103.0,769.0,0.13394018205461639,0.00019580612105167113,0.3415802118249741,0.004387558222720055,1349,238,155,False,False,True,False,False,False
4761,34.0,318.0,0.1069182389937107,0.0001557424257855402,0.37868903835421924,0.0043891629602476724,641,112,91,False,False,True,False,False,False
4762,17.0,299.0,0.056856187290969896,0.00017334085540051351,0.5271804171317783,0.004388503177923962,1343,240,161,False,False,True,False,False,False
4763,38.0,307.0,0.1237785016286645,0.0001575002752226597,0.36053038313175306,0.004389100233317126,702,129,92,False,False,True,False,False,False
4764,111.0,775.0,0.1432258064516129,0.0002235628508733918,0.19538748506713008,0.0043862315085399966,1733,329,201,False,False,True,False,False,False
4768,30.0,284.0,0.1056338028169014,0.00023496893429349652,0.29120967266710596,0.004385635278350977,2210,404,243,False,False,True,False,False,False
4769,36.0,281.0,0.12811387900355872,0.00017791554086346017,0.3685606142085093,0.004388320094879013,871,158,117,False,False,True,False,False,False
4770,32.0,351.0,0.09116809116809117,0.00028910421586194934,0.3268480711015674,0.00438239956498384,4716,839,452,False,False,True,False,False,False
4771,36.0,319.0,0.11285266457680251,0.0001117608638200598,0.2643587614632562,0.00439050301265332,283,57,43,False,False,True,False,False,False
4772,106.0,780.0,0.1358974358974359,0.00015954465195005304,0.29905994488955095,0.0043890263953220675,642,119,86,False,False,True,False,False,False
4773,26.0,296.0,0.08783783783783784,0.00018181700135898652,0.3262035091813835,0.004388160180852165,1113,192,141,False,False,True,False,False,False
4774,114.0,812.0,0.14039408866995073,0.00026139451335040735,0.3291979053725873,0.004384139608086174,2708,448,290,False,False,True,False,False,False
4803,26.0,308.0,0.08441558441558442,0.0001678934442481291,0.2840827385461828,0.004388714958410739,676,133,102,False,False,True,False,False,False
4775,22.0,307.0,0.07166123778501629,0.0002522948404131828,0.3301735008130915,0.004384672679722005,2593,451,277,False,False,True,False,False,False
4776,31.0,284.0,0.10915492957746478,0.00021946359700190948,0.23709952872499032,0.004386438523949773,1324,231,175,False,False,True,False,False,False
4777,27.0,306.0,0.08823529411764706,0.00022532242453637849,0.3040534343941352,0.004386141470563931,1654,288,198,False,False,True,False,False,False
4778,22.0,319.0,0.06896551724137931,0.00013467471962116858,0.38617670056348313,0.0043898598969323195,491,102,67,False,False,True,False,False,False
4779,26.0,336.0,0.07738095238095238,0.00013713870962808332,0.4111369449820886,0.004389783613017982,565,96,75,False,False,True,False,False,False
4780,27.0,299.0,0.0903010033444816,0.00023525266067220166,0.3555174436389673,0.0043856200679546235,1808,341,216,False,False,True,False,False,False
4781,31.0,328.0,0.09451219512195122,0.00021454088998404885,0.35933070498829556,0.004386682049262806,1750,323,197,False,False,True,False,False,False
4782,30.0,315.0,0.09523809523809523,0.00011109917209403256,0.3209104545032606,0.00439051980621426,298,61,49,False,False,True,False,False,False
4783,91.0,793.0,0.11475409836065574,0.00025881486819499827,0.21369020229395366,0.004384292652047862,1991,347,243,False,False,True,False,False,False
4784,36.0,267.0,0.1348314606741573,0.00017242700256389016,0.2081252386044673,0.004388539178768548,695,132,103,False,False,True,False,False,False
4785,33.0,324.0,0.10185185185185185,0.0002544480062685481,0.37129664933201245,0.004384548255739198,2387,402,260,False,False,True,False,False,False
4786,33.0,312.0,0.10576923076923077,0.00015524041512646937,0.2602418846239794,0.004389180744548012,696,140,94,False,False,True,False,False,False
4787,26.0,309.0,0.08414239482200647,0.00016078879088548837,0.2320330755282357,0.004388980993297338,715,128,94,False,False,True,False,False,False
4788,33.0,330.0,0.1,0.00019244283965676428,0.32119851616290573,0.004387707026256937,1154,176,132,False,False,True,False,False,False
4789,26.0,325.0,0.08,0.00020610073828057353,0.32198895017800727,0.004387086696257537,1348,226,167,False,False,True,False,False,False
4790,40.0,318.0,0.12578616352201258,0.0001597155137847984,0.269471440078656,0.0043890201810263,672,123,96,False,False,True,False,False,False
4791,27.0,314.0,0.08598726114649681,0.00015406953826292886,0.27479362816872566,0.004389222000785461,628,116,85,False,False,True,False,False,False
4792,24.0,307.0,0.0781758957654723,0.00023043851165575592,0.2508828613812837,0.0043858756579667835,1623,283,199,False,False,True,False,False,False
4793,22.0,303.0,0.07260726072607261,0.0002133471303158388,0.1973701693117829,0.004386740270039437,1285,238,163,False,False,True,False,False,False
4794,118.0,769.0,0.15344603381014305,0.00018144414655982293,0.22760899084748334,0.004388175613678065,970,170,116,False,False,True,False,False,False
4804,115.0,726.0,0.1584022038567493,0.00016917068136028767,0.23793713659142865,0.004388665910657563,715,128,98,False,False,True,False,False,False
4805,27.0,301.0,0.08970099667774087,0.0002670100039177315,0.28286725219155145,0.004383801187623307,2472,407,258,False,False,True,False,False,False
4795,24.0,281.0,0.08540925266903915,0.00025349041356239325,0.22151788246437484,0.00438460372269053,1959,342,228,False,False,True,False,False,False
4796,23.0,294.0,0.0782312925170068,9.514378968293273e-05,0.34012377979393094,0.0043908945391667575,212,42,34,False,False,True,False,False,False
4797,27.0,264.0,0.10227272727272728,0.00020745376963300264,0.3431470501468543,0.004387022923152413,1218,215,159,False,False,True,False,False,False
4798,39.0,310.0,0.12580645161290321,0.0001836037884845869,0.16390716794772675,0.004388085783534068,920,151,111,False,False,True,False,False,False
4799,34.0,288.0,0.11805555555555555,0.00014255226448052494,0.2897651319883608,0.0043896111498276415,727,112,79,False,False,True,False,False,False
4800,139.0,804.0,0.17288557213930347,0.00015952960505934626,0.2648939754589562,0.004389026942262863,830,150,99,False,False,True,False,False,False
4801,33.0,322.0,0.10248447204968944,0.00021480183009534433,0.4539589226786312,0.004386669279600115,1612,283,190,False,False,True,False,False,False
4806,113.0,761.0,0.14848883048620237,0.00022110278264363665,0.5087478399229381,0.004386356204676829,2423,419,258,False,False,True,False,False,False
4807,19.0,288.0,0.06597222222222222,0.00018201532247295066,0.28572354334256944,0.004388151959217541,913,154,118,False,False,True,False,False,False
4808,20.0,319.0,0.06269592476489028,0.0001631906690252765,0.31893652336512485,0.004388892343216312,894,181,116,False,False,True,False,False,False
4809,107.0,801.0,0.13358302122347065,0.00017563243324770694,0.26119489996651224,0.004388412063969286,930,173,120,False,False,True,False,False,False
4810,30.0,307.0,0.09771986970684039,0.00013360033543625556,0.40677190175235933,0.0043898927259297576,462,81,66,False,False,True,False,False,False
4811,36.0,297.0,0.12121212121212122,0.00015800539333635333,0.28921219464285153,0.00438908207834808,635,99,84,False,False,True,False,False,False
4812,33.0,302.0,0.10927152317880795,0.000147448155968124,0.2820422132257303,0.004389449422889081,620,121,81,False,False,True,False,False,False
4813,26.0,311.0,0.08360128617363344,0.00018067593042911636,0.28604317248492367,0.00438820731084611,1242,227,139,False,False,True,False,False,False
4814,40.0,312.0,0.1282051282051282,0.00022242323663318862,0.30862761314286546,0.004386289445374679,1386,221,176,False,False,True,False,False,False
4815,18.0,292.0,0.06164383561643835,0.00023299658307051173,0.3978133470915768,0.004385740506126321,1915,309,212,False,False,True,False,False,False
4816,36.0,322.0,0.11180124223602485,0.00025327992852137776,0.44355545698096915,0.004384615886552423,3069,502,321,False,False,True,False,False,False
4817,28.0,315.0,0.08888888888888889,0.00013624776264278176,0.3854794531285686,0.004389811356080637,604,100,71,False,False,True,False,False,False
4818,39.0,301.0,0.12956810631229235,0.00016367206400777682,0.3989848666039957,0.004388874417235371,766,142,102,False,False,True,False,False,False
4819,26.0,291.0,0.08934707903780069,0.0002470201682079487,0.36313720944797123,0.0043849730023454185,3335,548,313,False,False,True,False,False,False
4820,45.0,312.0,0.14423076923076922,9.517630236671688e-05,0.47569203628847745,0.0043908938345475265,271,52,44,False,False,True,False,False,False
4821,32.0,295.0,0.10847457627118644,0.00017342817327576664,0.35286507559111724,0.004388499728097736,1123,211,130,False,False,True,False,False,False
4822,30.0,312.0,0.09615384615384616,0.000157509047640062,0.24596111377539182,0.004389099918515322,764,140,92,False,False,True,False,False,False
4847,27.0,281.0,0.09608540925266904,0.00016546454626069812,0.2920544299092981,0.004388807204552329,809,154,113,False,False,True,False,False,False
4823,23.0,312.0,0.07371794871794872,0.00019944671031271746,0.3212665294625809,0.004387394238559504,1245,230,154,False,False,True,False,False,False
4824,31.0,318.0,0.09748427672955975,0.0002141990489212167,0.3983769161702941,0.004386698754444043,1738,312,208,False,False,True,False,False,False
4825,24.0,290.0,0.08275862068965517,0.00017376882210954744,0.22064938286457997,0.004388486252828228,755,127,102,False,False,True,False,False,False
4826,16.0,297.0,0.05387205387205387,0.0002472261761558645,0.21647621025179276,0.004384961392375424,1947,349,233,False,False,True,False,False,False
